Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,08-12-2021,50504.79688,50667.64844,51171.375,48765.98828
BTC,09-12-2021,47672.12109,50450.08203,50797.16406,47358.35156
BTC,10-12-2021,47243.30469,47642.14453,50015.25391,47023.69922
BTC,11-12-2021,49362.50781,47264.63281,49458.21094,46942.34766
BTC,12-12-2021,50098.33594,49354.85547,50724.86719,48725.85156
BTC,13-12-2021,46737.48047,50114.74219,50205,45894.84766
BTC,14-12-2021,46612.63281,46709.82422,48431.39844,46424.49609
BTC,15-12-2021,48896.72266,48379.75391,49473.95703,46671.96484
BTC,16-12-2021,47665.42578,48900.46484,49425.57422,47529.87891
BTC,17-12-2021,46202.14453,47653.73047,48004.89453,45618.21484
BTC,18-12-2021,46848.77734,46219.25391,47313.82813,45598.44141
BTC,19-12-2021,46707.01563,46853.86719,48089.66406,46502.95313
BTC,20-12-2021,46880.27734,46707.0625,47401.71875,45579.80859
BTC,21-12-2021,48936.61328,46886.07813,49300.91797,46698.77344
BTC,22-12-2021,48628.51172,48937.09766,49544.79688,48450.94141
BTC,23-12-2021,50784.53906,48626.34375,51332.33984,48065.83594
BTC,24-12-2021,50822.19531,50806.05078,51814.02734,50514.49609
BTC,25-12-2021,50429.85938,50854.91797,51176.59766,50236.70703
BTC,26-12-2021,50809.51563,50428.69141,51196.37891,49623.10547
BTC,27-12-2021,50640.41797,50802.60938,51956.32813,50499.46875
BTC,28-12-2021,47588.85547,50679.85938,50679.85938,47414.21094
BTC,29-12-2021,46444.71094,47623.87109,48119.74219,46201.49609
BTC,30-12-2021,47178.125,46490.60547,47879.96484,46060.3125
BTC,31-12-2021,46306.44531,47169.37109,48472.52734,45819.95313
BTC,01-01-2022,47686.8125,46311.74609,47827.3125,46288.48438
BTC,02-01-2022,47345.21875,47680.92578,47881.40625,46856.9375
BTC,03-01-2022,46458.11719,47343.54297,47510.72656,45835.96484
BTC,04-01-2022,45897.57422,46458.85156,47406.54688,45752.46484
BTC,05-01-2022,43569.00391,45899.35938,46929.04688,42798.22266
BTC,06-01-2022,43160.92969,43565.51172,43748.71875,42645.53906
BTC,07-01-2022,41557.90234,43153.57031,43153.57031,41077.44531
BTC,08-01-2022,41733.94141,41561.46484,42228.94141,40672.27734
BTC,09-01-2022,41911.60156,41734.72656,42663.94922,41338.16016
BTC,10-01-2022,41821.26172,41910.23047,42199.48438,39796.57031
BTC,11-01-2022,42735.85547,41819.50781,43001.15625,41407.75391
BTC,12-01-2022,43949.10156,42742.17969,44135.36719,42528.98828
BTC,13-01-2022,42591.57031,43946.74219,44278.42188,42447.04297
BTC,14-01-2022,43099.69922,42598.87109,43346.6875,41982.61719
BTC,15-01-2022,43177.39844,43101.89844,43724.67188,42669.03516
BTC,16-01-2022,43113.87891,43172.03906,43436.80859,42691.02344
BTC,17-01-2022,42250.55078,43118.12109,43179.39063,41680.32031
BTC,18-01-2022,42375.63281,42250.07422,42534.40234,41392.21484
BTC,19-01-2022,41744.32813,42374.03906,42478.30469,41242.91406
BTC,20-01-2022,40680.41797,41744.02734,43413.02344,40672.82422
BTC,21-01-2022,36457.31641,40699.60547,41060.52734,35791.42578
BTC,22-01-2022,35030.25,36471.58984,36688.8125,34349.25
BTC,23-01-2022,36276.80469,35047.35938,36433.3125,34784.96875
BTC,24-01-2022,36654.32813,36275.73438,37247.51953,33184.05859
BTC,25-01-2022,36954.00391,36654.80469,37444.57031,35779.42969
BTC,26-01-2022,36852.12109,36950.51563,38825.41016,36374.90625
BTC,27-01-2022,37138.23438,36841.87891,37148.32422,35629.28125
BTC,28-01-2022,37784.33203,37128.44531,37952.87891,36211.10938
BTC,29-01-2022,38138.17969,37780.71484,38576.26172,37406.47266
BTC,30-01-2022,37917.60156,38151.91797,38266.33984,37437.71094
BTC,31-01-2022,38483.125,37920.28125,38647.26172,36733.57422
BTC,01-02-2022,38743.27344,38481.76563,39115.13281,38113.66406
BTC,02-02-2022,36952.98438,38743.71484,38834.61719,36832.73047
BTC,03-02-2022,37154.60156,36944.80469,37154.60156,36375.53906
BTC,04-02-2022,41500.875,37149.26563,41527.78516,37093.62891
BTC,05-02-2022,41441.16406,41501.48047,41847.16406,41038.09766
BTC,06-02-2022,42412.43359,41441.12109,42500.78516,41244.90625
BTC,07-02-2022,43840.28516,42406.78125,44401.86328,41748.15625
BTC,08-02-2022,44118.44531,43854.65234,45293.86719,42807.83594
BTC,09-02-2022,44338.79688,44096.70313,44727.80078,43232.96875
BTC,10-02-2022,43565.11328,44347.80078,45661.17188,43402.80859
BTC,11-02-2022,42407.9375,43571.12891,43810.83203,42114.53906
BTC,12-02-2022,42244.46875,42412.30078,42992.55078,41852.57422
BTC,13-02-2022,42197.51563,42236.56641,42693.05469,41950.94141
BTC,14-02-2022,42586.91797,42157.39844,42775.77734,41681.95703
BTC,15-02-2022,44575.20313,42586.46484,44667.21875,42491.03516
BTC,16-02-2022,43961.85938,44578.27734,44578.27734,43456.69141
BTC,17-02-2022,40538.01172,43937.07031,44132.97266,40249.37109
BTC,18-02-2022,40030.97656,40552.13281,40929.15234,39637.61719
BTC,19-02-2022,40122.15625,40026.02344,40418.87891,39713.05859
BTC,20-02-2022,38431.37891,40118.10156,40119.89063,38112.8125
BTC,21-02-2022,37075.28125,38423.21094,39394.4375,36950.47656
BTC,22-02-2022,38286.02734,37068.76953,38359.85547,36488.93359
BTC,23-02-2022,37296.57031,38285.28125,39122.39453,37201.81641
BTC,24-02-2022,38332.60938,37278.56641,38968.83984,34459.21875
BTC,25-02-2022,39214.21875,38333.74609,39630.32422,38111.34375
BTC,26-02-2022,39105.14844,39213.08203,40005.34766,38702.53516
BTC,27-02-2022,37709.78516,39098.69922,39778.94141,37268.97656
BTC,28-02-2022,43193.23438,37706,43760.45703,37518.21484
BTC,01-03-2022,44354.63672,43194.50391,44793.60156,42952.58594
BTC,02-03-2022,43924.11719,44357.61719,45077.57813,43432.85156
BTC,03-03-2022,42451.78906,43925.19531,44021.57813,41914.75
BTC,04-03-2022,39137.60547,42458.14063,42479.61328,38805.84766
BTC,05-03-2022,39400.58594,39148.44922,39566.33594,38777.03516
BTC,06-03-2022,38419.98438,39404.19922,39640.17578,38211.64844
BTC,07-03-2022,38062.03906,38429.30469,39430.22656,37260.20313
BTC,08-03-2022,38737.26953,38059.90234,39304.44141,37957.38672
BTC,09-03-2022,41982.92578,38742.81641,42465.67188,38706.09375
BTC,10-03-2022,39437.46094,41974.07031,42004.72656,38832.94141
BTC,11-03-2022,38794.97266,39439.96875,40081.67969,38347.43359
BTC,12-03-2022,38904.01172,38794.46484,39308.59766,38772.53516
BTC,13-03-2022,37849.66406,38884.72656,39209.35156,37728.14453
BTC,14-03-2022,39666.75391,37846.31641,39742.5,37680.73438
BTC,15-03-2022,39338.78516,39664.25,39794.62891,38310.21094
BTC,16-03-2022,41143.92969,39335.57031,41465.45313,39022.34766
BTC,17-03-2022,40951.37891,41140.84375,41287.53516,40662.87109
BTC,18-03-2022,41801.15625,40944.83984,42195.74609,40302.39844
BTC,19-03-2022,42190.65234,41794.64844,42316.55469,41602.66797
BTC,20-03-2022,41247.82422,42191.40625,42241.16406,41004.75781
BTC,21-03-2022,41077.99609,41246.13281,41454.41016,40668.04297
BTC,22-03-2022,42358.80859,41074.10547,43124.70703,40948.28125
BTC,23-03-2022,42892.95703,42364.37891,42893.50781,41877.50781
BTC,24-03-2022,43960.93359,42886.65234,44131.85547,42726.16406
BTC,25-03-2022,44348.73047,43964.54688,44999.49219,43706.28516
BTC,26-03-2022,44500.82813,44349.85938,44735.99609,44166.27344
BTC,27-03-2022,46820.49219,44505.35547,46827.54688,44437.29297
BTC,28-03-2022,47128.00391,46821.85156,48086.83594,46690.20313
BTC,29-03-2022,47465.73047,47100.4375,48022.28906,47100.4375
BTC,30-03-2022,47062.66406,47456.89844,47655.14844,46746.21094
BTC,31-03-2022,45538.67578,47062.14844,47512.02734,45390.53906
BTC,01-04-2022,46281.64453,45554.16406,46616.24219,44403.14063
BTC,02-04-2022,45868.94922,46285.5,47028.28125,45782.51172
BTC,03-04-2022,46453.56641,45859.12891,47313.47656,45634.10547
BTC,04-04-2022,46622.67578,46445.27344,46791.08984,45235.81641
BTC,05-04-2022,45555.99219,46624.50781,47106.14063,45544.80859
BTC,06-04-2022,43206.73828,45544.35547,45544.35547,43193.95313
BTC,07-04-2022,43503.84766,43207.5,43860.69922,42899.90625
BTC,08-04-2022,42287.66406,43505.13672,43903.01953,42183.28906
BTC,09-04-2022,42782.13672,42282.07813,42786.81641,42183.25391
BTC,10-04-2022,42207.67188,42781.08984,43376.37891,42021.20703
BTC,11-04-2022,39521.90234,42201.03906,42424.58984,39373.05859
BTC,12-04-2022,40127.18359,39533.71484,40617.58594,39388.32813
BTC,13-04-2022,41166.73047,40123.57031,41430.05469,39712.74609
BTC,14-04-2022,39935.51563,41160.21875,41451.48047,39695.74609
BTC,15-04-2022,40553.46484,39939.40234,40617.72266,39866.83203
BTC,16-04-2022,40424.48438,40552.31641,40633.67969,40078.42578
BTC,17-04-2022,39716.95313,40417.77734,40570.72656,39620.89453
BTC,18-04-2022,40826.21484,39721.20313,40986.32031,38696.19141
BTC,19-04-2022,41502.75,40828.17578,41672.96094,40618.63281
BTC,20-04-2022,41374.37891,41501.74609,42126.30078,40961.09766
BTC,21-04-2022,40527.36328,41371.51563,42893.58203,40063.82813
BTC,22-04-2022,39740.32031,40525.86328,40777.75781,39315.41797
BTC,23-04-2022,39486.73047,39738.72266,39935.85938,39352.20313
BTC,24-04-2022,39469.29297,39478.375,39845.92578,39233.53906
BTC,25-04-2022,40458.30859,39472.60547,40491.75391,38338.37891
BTC,26-04-2022,38117.46094,40448.42188,40713.89063,37884.98438
BTC,27-04-2022,39241.12109,38120.30078,39397.91797,37997.3125
BTC,28-04-2022,39773.82813,39241.42969,40269.46484,38941.42188
BTC,29-04-2022,38609.82422,39768.61719,39887.26953,38235.53516
BTC,30-04-2022,37714.875,38605.85938,38771.21094,37697.94141
BTC,01-05-2022,38469.09375,37713.26563,38627.85938,37585.78906
BTC,02-05-2022,38529.32813,38472.1875,39074.97266,38156.5625
BTC,03-05-2022,37750.45313,38528.10938,38629.99609,37585.62109
BTC,04-05-2022,39698.37109,37748.01172,39902.94922,37732.05859
BTC,05-05-2022,36575.14063,39695.74609,39789.28125,35856.51563
BTC,06-05-2022,36040.92188,36573.18359,36624.35938,35482.13281
BTC,07-05-2022,35501.95313,36042.50391,36129.92578,34940.82422
BTC,08-05-2022,34059.26563,35502.94141,35502.94141,33878.96484
BTC,09-05-2022,30296.95313,34060.01563,34222.07422,30296.95313
BTC,10-05-2022,31022.90625,30273.6543,32596.30859,29944.80273
BTC,11-05-2022,28936.35547,31016.18359,32013.40234,28170.41406
BTC,12-05-2022,29047.75195,28936.73438,30032.43945,26350.49023
BTC,13-05-2022,29283.10352,29030.91016,30924.80273,28782.33008
BTC,14-05-2022,30101.26563,29285.64258,30192.80273,28702.91016
BTC,15-05-2022,31305.11328,30098.58594,31308.19141,29527.74023
BTC,16-05-2022,29862.91797,31304.375,31305.3418,29251.88477
BTC,17-05-2022,30425.85742,29862.4082,30694.49023,29570.30273
BTC,18-05-2022,28720.27148,30424.47852,30618.7168,28720.27148
BTC,19-05-2022,30314.33398,28720.35938,30430.75195,28708.95508
BTC,20-05-2022,29200.74023,30311.11914,30664.97656,28793.60547
BTC,21-05-2022,29432.22656,29199.85938,29588.86914,29027.39453
BTC,22-05-2022,30323.72266,29432.47266,30425.86133,29275.18359
BTC,23-05-2022,29098.91016,30309.39648,30590.58594,28975.56055
BTC,24-05-2022,29655.58594,29101.125,29774.35547,28786.58984
BTC,25-05-2022,29562.36133,29653.13477,30157.78516,29384.94922
BTC,26-05-2022,29267.22461,29564.77734,29834.16016,28261.90625
BTC,27-05-2022,28627.57422,29251.14063,29346.94336,28326.61328
BTC,28-05-2022,28814.90039,28622.625,28814.90039,28554.56641
BTC,29-05-2022,29445.95703,29019.86719,29498.00977,28841.10742
BTC,30-05-2022,31726.39063,29443.36523,31949.63086,29303.57227
BTC,31-05-2022,31792.31055,31723.86523,32249.86328,31286.1543
BTC,01-06-2022,29799.08008,31792.55469,31957.28516,29501.58789
BTC,02-06-2022,30467.48828,29794.89063,30604.73438,29652.70508
BTC,03-06-2022,29704.39063,30467.80664,30633.03516,29375.68945
BTC,04-06-2022,29832.91406,29706.13867,29930.56445,29500.00586
BTC,05-06-2022,29906.66211,29835.11719,30117.74414,29574.44922
BTC,06-06-2022,31370.67188,29910.2832,31693.29102,29894.1875
BTC,07-06-2022,31155.47852,31371.74219,31489.68359,29311.68359
BTC,08-06-2022,30214.35547,31151.48047,31253.69141,29944.4043
BTC,09-06-2022,30111.99805,30215.2793,30609.31055,30020.26563
BTC,10-06-2022,29083.80469,30110.33008,30245.80859,28978.14648
BTC,11-06-2022,28360.81055,29084.66602,29401.91602,28236.21289
BTC,12-06-2022,26762.64844,28373.51367,28502.68555,26762.64844
BTC,13-06-2022,22487.38867,26737.57813,26795.58984,22141.25781
BTC,14-06-2022,22206.79297,22487.98633,23018.95117,20950.81836
BTC,15-06-2022,22572.83984,22196.73047,22642.67188,20178.37695
BTC,16-06-2022,20381.65039,22576.30469,22868.92188,20265.22656
BTC,17-06-2022,20471.48242,20385.71875,21243.3125,20326.51953
BTC,18-06-2022,19017.64258,20473.42578,20736.04102,17708.62305
BTC,19-06-2022,20553.27148,19010.90234,20683.82227,18067.15234
BTC,20-06-2022,20599.53711,20553.37109,20913.32227,19689.16992
BTC,21-06-2022,20710.59766,20594.29492,21620.62891,20415.0625
BTC,22-06-2022,19987.0293,20719.41406,20835.75,19848.07813
BTC,23-06-2022,21085.87695,19986.60742,21135.76172,19950.11719
BTC,24-06-2022,21231.65625,21084.64844,21472.91797,20777.51172
BTC,25-06-2022,21502.33789,21233.60938,21520.91406,20964.58594
BTC,26-06-2022,21027.29492,21496.49414,21783.72461,21016.26953
BTC,27-06-2022,20735.47852,21028.23828,21478.08984,20620.19922
BTC,28-06-2022,20280.63477,20731.54492,21164.42383,20228.8125
BTC,29-06-2022,20104.02344,20281.16992,20364.15625,19937.79102
BTC,30-06-2022,19784.72656,20108.3125,20141.16016,18729.65625
BTC,01-07-2022,19269.36719,19820.4707,20632.67188,19073.70898
BTC,02-07-2022,19242.25586,19274.83594,19371.74805,19027.08203
BTC,03-07-2022,19297.07617,19242.0957,19558.26953,18966.95117
BTC,04-07-2022,20231.26172,19297.31445,20258.74805,19063.06641
BTC,05-07-2022,20190.11523,20225.35352,20635.4668,19341.23242
BTC,06-07-2022,20548.24609,20194.61914,20595.5293,19823.51172
BTC,07-07-2022,21637.58789,20547.81445,21771.81641,20296.10352
BTC,08-07-2022,21731.11719,21637.1543,22314.94141,21257.45313
BTC,09-07-2022,21592.20703,21716.82813,21877.13867,21445.95703
BTC,10-07-2022,20860.44922,21591.08008,21591.08008,20727.12305
BTC,11-07-2022,19970.55664,20856.35352,20856.35352,19924.53906
BTC,12-07-2022,19323.91406,19970.47461,20043.44531,19308.53125
BTC,13-07-2022,20212.07422,19325.97266,20223.05273,18999.95313
BTC,14-07-2022,20569.91992,20211.4668,20789.89453,19689.25781
BTC,15-07-2022,20836.32813,20573.15625,21138.24414,20397
BTC,16-07-2022,21190.31641,20834.10352,21514.4043,20518.89844
BTC,17-07-2022,20779.34375,21195.04102,21600.64063,20778.17969
BTC,18-07-2022,22485.68945,20781.91211,22633.0332,20781.91211
BTC,19-07-2022,23389.43359,22467.84961,23666.96289,21683.40625
BTC,20-07-2022,23231.73242,23393.19141,24196.81836,23009.94922
BTC,21-07-2022,23164.62891,23233.20117,23388.32227,22431.14844
BTC,22-07-2022,22714.97852,23163.75195,23671.92773,22603.41602
BTC,23-07-2022,22465.47852,22706.98438,22977.21094,22002.91016
BTC,24-07-2022,22609.16406,22465.50977,22974.00195,22306.83984
BTC,25-07-2022,21361.70117,22607.15625,22649.12109,21361.64258
BTC,26-07-2022,21239.75391,21361.12109,21361.12109,20776.81641
BTC,27-07-2022,22930.54883,21244.16992,22986.5293,21070.80664
BTC,28-07-2022,23843.88672,22933.64063,24110.4707,22722.26563
BTC,29-07-2022,23804.63281,23845.21289,24294.78711,23481.17383
BTC,30-07-2022,23656.20703,23796.81836,24572.58008,23580.50781
BTC,31-07-2022,23336.89648,23652.07031,24121.64258,23275.70313
BTC,01-08-2022,23314.19922,23336.71875,23464.78711,22890.79688
BTC,02-08-2022,22978.11719,23308.43359,23415.04102,22710.08398
BTC,03-08-2022,22846.50781,22981.30273,23578.65039,22747.83594
BTC,04-08-2022,22630.95703,22848.21484,23198.00977,22485.70117
BTC,05-08-2022,23289.31445,22626.83398,23422.82813,22612.17773
BTC,06-08-2022,22961.2793,23291.42383,23326.5625,22961.2793
BTC,07-08-2022,23175.89063,22963.50586,23359.00977,22894.55664
BTC,08-08-2022,23809.48633,23179.52734,24203.68945,23176.54688
BTC,09-08-2022,23164.31836,23811.48438,23898.61523,22982
BTC,10-08-2022,23947.64258,23162.89844,24127.41406,22771.51953
BTC,11-08-2022,23957.5293,23948.3457,24822.62891,23900.99609
BTC,12-08-2022,24402.81836,23957.20313,24412.56641,23657.26563
BTC,13-08-2022,24424.06836,24402.1875,24860.05078,24346.11523
BTC,14-08-2022,24319.33398,24429.05664,24974.91406,24206.25977
BTC,15-08-2022,24136.97266,24318.31641,25135.58984,23839.77539
BTC,16-08-2022,23883.29102,24126.13672,24228.41602,23733.5
BTC,17-08-2022,23335.99805,23881.31641,24407.05859,23243.35352
BTC,18-08-2022,23212.73828,23341.03906,23563.83203,23177.60156
BTC,19-08-2022,20877.55273,23213.3125,23213.3125,20868.84766
BTC,20-08-2022,21166.06055,20872.8418,21350.80664,20856.73047
BTC,21-08-2022,21534.12109,21160.39258,21668.8457,21103.19727
BTC,22-08-2022,21398.9082,21531.46289,21531.46289,20939.18359
BTC,23-08-2022,21528.08789,21401.04492,21646.20313,20955.13867
BTC,24-08-2022,21395.01953,21526.45508,21783.07617,21195.00586
BTC,25-08-2022,21600.9043,21395.45898,21789.63672,21362.44141
BTC,26-08-2022,20260.01953,21596.08594,21804.9082,20199.48242
BTC,27-08-2022,20041.73828,20262.48047,20340.77539,19890.52344
BTC,28-08-2022,19616.81445,20041.03516,20139.05469,19616.81445
BTC,29-08-2022,20297.99414,19615.1543,20357.46289,19600.78516
BTC,30-08-2022,19796.80859,20298.61133,20542.64453,19617.64063
BTC,31-08-2022,20049.76367,19799.58203,20420.99023,19799.58203
BTC,01-09-2022,20127.14063,20050.49805,20198.39063,19653.96875
BTC,02-09-2022,19969.77148,20126.07227,20401.56836,19814.76563
BTC,03-09-2022,19832.08789,19969.71875,20037.00977,19698.35547
BTC,04-09-2022,19986.71289,19832.4707,19999.68945,19636.81641
BTC,05-09-2022,19812.37109,19988.78906,20031.16016,19673.04688
BTC,06-09-2022,18837.66797,19817.72461,20155.26953,18800.17188
BTC,07-09-2022,19290.32422,18837.68359,19427.17188,18644.4668
BTC,08-09-2022,19329.83398,19289.94141,19417.35156,19076.71484
BTC,09-09-2022,21381.15234,19328.14063,21439.41016,19310.96289
BTC,10-09-2022,21680.53906,21376.91211,21760.27539,21168.72266
BTC,11-09-2022,21769.25586,21678.54297,21770.55273,21406.94531
BTC,12-09-2022,22370.44922,21770.14844,22439.18164,21603.89648
BTC,13-09-2022,20296.70703,22371.48047,22673.82031,20062.66992
BTC,14-09-2022,20241.08984,20184.55469,20467.20117,19793.39648
BTC,15-09-2022,19701.21094,20242.28906,20318.16602,19636.73438
BTC,16-09-2022,19772.58398,19704.00586,19870.62891,19400.07617
BTC,17-09-2022,20127.57617,19777.0332,20162.53125,19777.0332
BTC,18-09-2022,19419.50586,20127.23438,20127.23438,19387.49219
BTC,19-09-2022,19544.12891,19418.57227,19639.48047,18390.31836
BTC,20-09-2022,18890.78906,19545.5918,19602.45703,18813.45508
BTC,21-09-2022,18547.40039,18891.2832,19674.63086,18290.31445
BTC,22-09-2022,19413.55078,18534.65039,19456.91016,18415.5918
BTC,23-09-2022,19297.63867,19412.40039,19464.67188,18617.55273
BTC,24-09-2022,18937.01172,19296.99023,19310.19727,18861.97461
BTC,25-09-2022,18802.09766,18936.31055,19134.73242,18696.46875
BTC,26-09-2022,19222.67188,18803.90039,19274.87305,18721.28516
BTC,27-09-2022,19110.54688,19221.83984,20338.45508,18915.66797
BTC,28-09-2022,19426.7207,19104.62109,19688.34375,18553.29688
BTC,29-09-2022,19573.05078,19427.7793,19589.26563,18924.35352
BTC,30-09-2022,19431.78906,19573.43164,20109.84961,19265.66211
BTC,01-10-2022,19312.0957,19431.10547,19471.1543,19231.08203
BTC,02-10-2022,19044.10742,19311.84961,19370.30859,18970.62109
BTC,03-10-2022,19623.58008,19044.06836,19653.54297,19025.22656
BTC,04-10-2022,20336.84375,19623.58398,20380.34375,19523.83984
BTC,05-10-2022,20160.7168,20335.90039,20343.74805,19801.80078
BTC,06-10-2022,19955.44336,20161.03906,20408.39258,19900.08789
BTC,07-10-2022,19546.84961,19957.55859,20041.08594,19395.79297
BTC,08-10-2022,19416.56836,19546.32813,19601.69531,19299.41406
BTC,09-10-2022,19446.42578,19417.47852,19542.53906,19349.25977
BTC,10-10-2022,19141.48438,19446.41602,19515.4668,19102.97852
BTC,11-10-2022,19051.41797,19139,19241.96094,18925.60352
BTC,12-10-2022,19157.44531,19052.64648,19203.19922,19029.75781
BTC,13-10-2022,19382.9043,19156.9668,19453.32813,18319.82227
BTC,14-10-2022,19185.65625,19382.5332,19889.14648,19115.4082
BTC,15-10-2022,19067.63477,19185.4375,19212.54102,19019.25
BTC,16-10-2022,19268.09375,19068.91406,19389.60352,19068.91406
BTC,17-10-2022,19550.75781,19268.5625,19635.80273,19173.33398
BTC,18-10-2022,19334.41602,19550.4668,19666.99414,19144.76953
BTC,19-10-2022,19139.53516,19335.02734,19348.41602,19127.6875
BTC,20-10-2022,19053.74023,19138.08594,19315.19922,18971.45898
BTC,21-10-2022,19172.46875,19053.20313,19237.38477,18770.9707
BTC,22-10-2022,19208.18945,19172.38086,19248.06836,19132.24414
BTC,23-10-2022,19567.00781,19207.73438,19646.65234,19124.19727
BTC,24-10-2022,19345.57227,19567.76953,19589.125,19206.32422
BTC,25-10-2022,20095.85742,19344.96484,20348.41211,19261.44727
BTC,26-10-2022,20770.44141,20092.23633,20938.13477,20076.11719
BTC,27-10-2022,20285.83594,20772.80273,20854.04492,20255.37305
BTC,28-10-2022,20595.35156,20287.95703,20724.98047,20086.06836
BTC,29-10-2022,20818.47656,20595.10352,20988.39453,20566.48438
BTC,30-10-2022,20635.60352,20817.98242,20917.00586,20547.46289
BTC,31-10-2022,20495.77344,20633.69531,20795.32031,20287.45898
BTC,01-11-2022,20485.27344,20494.89844,20647.28906,20359.8457
BTC,02-11-2022,20159.50391,20482.95898,20742.81055,20087.13477
BTC,03-11-2022,20209.98828,20162.68945,20382.0957,20086.24023
BTC,04-11-2022,21147.23047,20208.76953,21209.56055,20188.01953
BTC,05-11-2022,21282.69141,21144.83203,21446.88672,21097.63477
BTC,06-11-2022,20926.48633,21285.05664,21345.37695,20920.19141
BTC,07-11-2022,20602.81641,20924.62109,21053.24609,20489.97266
BTC,08-11-2022,18541.27148,20600.67188,20664.60742,17603.54492
BTC,09-11-2022,15880.78027,18543.76172,18590.45898,15682.69238
BTC,10-11-2022,17586.77148,15883.1582,18054.3125,15834.01856
BTC,11-11-2022,17034.29297,17583.25195,17650.94336,16543.48242
BTC,12-11-2022,16799.18555,17036.875,17066.67578,16651.77539
BTC,13-11-2022,16353.36523,16799.72266,16920.76563,16320.63477
BTC,14-11-2022,16618.19922,16352.02832,17109.32422,15872.94141
BTC,15-11-2022,16884.61328,16617.48438,17051.96289,16542.55078
BTC,16-11-2022,16669.43945,16884.3418,16960.29492,16430.11133
BTC,17-11-2022,16687.51758,16670.42578,16726.43945,16460.68359
BTC,18-11-2022,16697.77734,16687.91211,16947.05859,16564.61133
BTC,19-11-2022,16711.54688,16696.2207,16797.87695,16570.41016
BTC,20-11-2022,16291.83203,16712.91992,16746.7793,16248.69238
BTC,21-11-2022,15787.28418,16291.22363,16291.22363,15599.04688
BTC,22-11-2022,16189.76953,15782.30078,16253.04785,15656.60645
BTC,23-11-2022,16610.70703,16195.58887,16638.19336,16170.50293
BTC,24-11-2022,16604.46484,16611.63672,16771.47461,16501.76758
BTC,25-11-2022,16521.8418,16602.26953,16603.31641,16388.4043
BTC,26-11-2022,16464.28125,16521.57617,16666.86328,16416.22852
BTC,27-11-2022,16444.62695,16463.88281,16594.40625,16437.02539
BTC,28-11-2022,16217.32227,16440.22266,16482.93359,16054.53027
BTC,29-11-2022,16444.98242,16217.63965,16522.25781,16139.39648
BTC,30-11-2022,17168.56641,16445.47656,17190.9375,16445.47656
BTC,01-12-2022,16967.13281,17168.00195,17197.49805,16888.38867
BTC,02-12-2022,17088.66016,16968.68359,17088.66016,16877.88086
BTC,03-12-2022,16908.23633,17090.09766,17116.04102,16888.14063
BTC,04-12-2022,17130.48633,16908.16992,17157.76758,16903.43945
BTC,05-12-2022,16974.82617,17128.89453,17378.15234,16922.43164
BTC,06-12-2022,17089.50391,16975.23828,17091.86328,16939.92188
BTC,07-12-2022,16848.12695,17089.50586,17109.37695,16750.55859
BTC,08-12-2022,17233.47461,16847.34961,17267.91602,16788.7832
BTC,09-12-2022,17133.15234,17232.14844,17280.54688,17100.83594
BTC,10-12-2022,17128.72461,17134.2207,17216.82617,17120.68359
BTC,11-12-2022,17104.19336,17129.71094,17245.63477,17091.82031
BTC,12-12-2022,17206.4375,17102.5,17212.56445,16899.39453
BTC,13-12-2022,17781.31836,17206.44141,17930.08594,17111.76367
BTC,14-12-2022,17815.65039,17782.06641,18318.53125,17739.51367
BTC,15-12-2022,17364.86523,17813.64453,17846.74414,17322.58984
BTC,16-12-2022,16647.48438,17364.54688,17505.52539,16584.70117
BTC,17-12-2022,16795.0918,16646.98242,16800.58984,16614.0293
BTC,18-12-2022,16757.97656,16795.60938,16815.38672,16697.82031
BTC,19-12-2022,16439.67969,16759.04102,16807.52734,16398.13672
BTC,20-12-2022,16906.30469,16441.78711,17012.98438,16427.86719
BTC,21-12-2022,16817.53516,16904.52734,16916.80078,16755.91211
BTC,22-12-2022,16830.3418,16818.38086,16866.67383,16592.4082
BTC,23-12-2022,16796.95313,16829.64453,16905.21875,16794.45898
BTC,24-12-2022,16847.75586,16796.97656,16864.70313,16793.52734
BTC,25-12-2022,16841.98633,16847.50586,16860.55469,16755.25391
BTC,26-12-2022,16919.80469,16842.25,16920.12305,16812.36914
BTC,27-12-2022,16717.17383,16919.29102,16959.8457,16642.07227
BTC,28-12-2022,16552.57227,16716.40039,16768.16992,16497.55664
BTC,29-12-2022,16642.3418,16552.32227,16651.75586,16508.68359
BTC,30-12-2022,16602.58594,16641.33008,16643.42773,16408.47461
BTC,31-12-2022,16547.49609,16603.67383,16628.98633,16517.51953
BTC,01-01-2023,16625.08008,16547.91406,16630.43945,16521.23438
BTC,02-01-2023,16688.4707,16625.50977,16759.34375,16572.22852
BTC,03-01-2023,16679.85742,16688.84766,16760.44727,16622.37109
BTC,04-01-2023,16863.23828,16680.20508,16964.58594,16667.76367
BTC,05-01-2023,16836.73633,16863.47266,16884.02148,16790.2832
BTC,06-01-2023,16951.96875,16836.47266,16991.99414,16716.42188
BTC,07-01-2023,16955.07813,16952.11719,16975.01758,16914.19141
BTC,08-01-2023,17091.14453,16954.14648,17091.14453,16924.05078
BTC,09-01-2023,17196.55469,17093.99219,17389.95703,17093.99219
BTC,10-01-2023,17446.29297,17192.94922,17484.7207,17162.99023
